customer_id,visit_date,age,gender,cuisine_type,restaurant_location,party_size,wait_time,food_quality,service_quality,ambiance_rating,price_value,overall_rating,spending_per_person,total_spending,recommend,will_return,payment_method,visit_time,day_of_week,is_weekend,response_time,cleanliness,review_text
1157,2024-09-26,39,Male,Vietnamese,Depok,8,51,1,2,3,2,2.0,122496,979968,No,No,QRIS,Lunch,Thursday,0,9,3,Portions were too small for the price. Server was rude and unprofessional. Probably won't return.
1158,2024-05-25,19,Male,Indonesian,Bekasi,7,51,3,1,1,1,1.5,73312,513184,No,No,Cash,Late Night,Saturday,1,24,5,Food was okay. Server was rude and unprofessional. Probably won't return.
1159,2025-05-12,47,Female,Indian,East Jakarta,6,47,3,3,5,5,4.0,256750,1540500,Yes,Yes,Credit Card,Breakfast,Monday,0,11,3,Food was okay. Service was acceptable. Definitely coming back!
1160,2024-01-30,35,Female,Chinese,Tangerang,2,57,3,4,3,4,3.5,487876,975752,Yes,Yes,Debit Card,Breakfast,Tuesday,0,5,3,Food was okay. Friendly staff and quick service. Might give it another try.
1161,2024-09-17,59,Male,Arabic,Bekasi,1,10,3,4,4,5,4.0,435310,435310,Yes,Yes,QRIS,Breakfast,Tuesday,0,24,3,Food was okay. Friendly staff and quick service. Definitely coming back!
1162,2024-06-02,18,Female,Korean,South Jakarta,4,48,4,5,4,4,4.2,258571,1034284,Yes,Yes,Credit Card,Breakfast,Sunday,1,11,3,"Amazing Korean cuisine, authentic flavors! Friendly staff and quick service. Definitely coming back!"
1163,2025-03-17,25,Female,Thai,Depok,3,8,3,3,3,1,2.5,110782,332346,No,No,Credit Card,Late Night,Monday,0,17,3,Food was okay. Service was acceptable. Might give it another try.
1164,2024-10-28,26,Male,Italian,South Jakarta,1,33,4,3,4,4,3.8,327429,327429,Yes,Yes,E-Wallet,Lunch,Monday,0,24,5,"Amazing Italian cuisine, authentic flavors! Service was acceptable. Might give it another try."
1165,2025-03-09,64,Male,Italian,North Jakarta,4,32,5,4,5,4,4.5,396206,1584824,Yes,Yes,Debit Card,Breakfast,Sunday,1,9,4,"Food was exceptional, especially the main course. Server was knowledgeable and helpful. Definitely coming back!"
1166,2023-12-11,29,Male,Japanese,North Jakarta,1,55,5,5,4,5,4.8,54583,54583,Yes,Yes,QRIS,Lunch,Monday,0,24,4,Best Japanese I've had in a long time! Friendly staff and quick service. Definitely coming back!
1167,2024-08-22,42,Male,Italian,East Jakarta,6,27,4,5,5,5,4.8,50648,303888,Yes,Yes,Debit Card,Dinner,Thursday,0,9,5,Fresh ingredients and perfect seasoning. Staff went above and beyond. Definitely coming back!
1168,2025-01-19,55,Female,Italian,South Jakarta,4,34,1,2,1,2,1.5,238227,952908,No,No,QRIS,Dinner,Sunday,1,17,4,Overcooked and underseasoned dishes. Server was rude and unprofessional. Probably won't return.
1169,2023-11-13,26,Male,Italian,North Jakarta,2,52,2,2,3,2,2.2,271490,542980,No,No,Credit Card,Lunch,Monday,0,20,3,Overcooked and underseasoned dishes. Server was rude and unprofessional. Might give it another try.
1170,2024-06-15,53,Female,Mexican,Central Jakarta,3,43,2,3,3,1,2.2,276084,828252,No,No,E-Wallet,Breakfast,Saturday,1,18,3,Portions were too small for the price. Service was acceptable. Might give it another try.
1171,2024-04-10,26,Male,Mexican,South Jakarta,6,25,3,5,5,5,4.5,53972,323832,Yes,Yes,Debit Card,Breakfast,Wednesday,0,12,3,Food was okay. Server was knowledgeable and helpful. Definitely coming back!
1172,2024-02-16,25,Male,Arabic,Bekasi,7,36,5,5,5,5,5.0,84017,588119,Yes,Yes,Cash,Dinner,Friday,0,16,4,"Food was exceptional, especially the main course. Staff went above and beyond. Definitely coming back!"
1173,2024-05-12,45,Male,Chinese,North Jakarta,8,58,1,2,2,2,1.8,51432,411456,No,No,Credit Card,Breakfast,Sunday,1,29,3,The Chinese was disappointing. Server was rude and unprofessional. Probably won't return.
1174,2024-07-04,50,Male,Italian,East Jakarta,1,56,5,4,4,5,4.5,259001,259001,Yes,Yes,Cash,Lunch,Thursday,0,18,5,The Italian food was absolutely delicious! Great customer service experience. Definitely coming back!
1175,2023-11-13,20,Male,Western,South Jakarta,6,33,1,3,1,3,2.0,106718,640308,No,No,Cash,Late Night,Monday,0,7,3,The Western was disappointing. Service was acceptable. Probably won't return.
1176,2025-05-07,50,Male,Thai,Depok,2,20,2,3,1,2,2.0,91789,183578,No,No,Credit Card,Dinner,Wednesday,0,21,4,Overcooked and underseasoned dishes. Service was acceptable. Probably won't return.
1177,2024-03-15,49,Female,Chinese,Tangerang,3,12,2,2,4,3,2.8,145276,435828,No,No,Cash,Dinner,Friday,0,19,4,Portions were too small for the price. Server was rude and unprofessional. Might give it another try.
1178,2024-08-11,63,Female,Arabic,North Jakarta,8,6,2,4,2,3,2.8,154314,1234512,No,No,Debit Card,Lunch,Sunday,1,30,4,Portions were too small for the price. Great customer service experience. Might give it another try.
1179,2025-04-05,34,Female,Thai,Tangerang,3,10,5,3,5,3,4.0,485522,1456566,Yes,Yes,Debit Card,Breakfast,Saturday,1,6,3,"Food was exceptional, especially the main course. Service was acceptable. Definitely coming back!"
1180,2024-11-07,35,Female,Thai,Tangerang,2,24,5,5,3,3,4.0,466863,933726,Yes,Yes,Credit Card,Late Night,Thursday,0,26,4,The Thai food was absolutely delicious! Great customer service experience. Definitely coming back!
1181,2025-07-09,25,Female,Italian,Central Jakarta,5,42,4,4,2,4,3.5,345132,1725660,Yes,Yes,Cash,Dinner,Wednesday,0,12,5,Fresh ingredients and perfect seasoning. Service was excellent and attentive. Might give it another try.
1182,2025-06-19,63,Male,Indian,West Jakarta,1,21,3,2,3,3,2.8,480813,480813,No,No,E-Wallet,Late Night,Thursday,0,25,3,Food was okay. Poor customer service. Might give it another try.
1183,2023-12-30,59,Male,Chinese,Depok,8,48,2,2,3,3,2.5,443167,3545336,No,No,Cash,Late Night,Saturday,1,8,3,The Chinese was disappointing. Poor customer service. Might give it another try.
1184,2025-07-29,31,Female,Mexican,Central Jakarta,8,35,3,3,3,4,3.2,279058,2232464,No,Yes,Debit Card,Lunch,Tuesday,0,28,5,Food was okay. Service was acceptable. Might give it another try.
1185,2023-12-08,50,Female,Arabic,South Jakarta,8,56,1,3,2,1,1.8,275856,2206848,No,No,Debit Card,Lunch,Friday,0,19,3,The Arabic was disappointing. Service was acceptable. Probably won't return.
1186,2023-11-21,50,Female,Western,West Jakarta,2,10,4,4,5,5,4.5,395644,791288,Yes,Yes,Credit Card,Breakfast,Tuesday,0,12,4,Best Western I've had in a long time! Service was excellent and attentive. Definitely coming back!
1187,2025-09-11,61,Female,Indonesian,South Jakarta,2,33,3,3,3,3,3.0,358096,716192,No,Yes,Cash,Breakfast,Thursday,0,7,5,Food was okay. Service was acceptable. Might give it another try.
1188,2025-07-30,43,Female,Mexican,West Jakarta,3,53,2,2,3,3,2.5,436633,1309899,No,No,Debit Card,Dinner,Wednesday,0,19,3,Portions were too small for the price. Poor customer service. Might give it another try.
1189,2025-01-01,52,Male,Italian,Central Jakarta,5,39,2,2,2,2,2.0,399482,1997410,No,No,Credit Card,Late Night,Wednesday,0,23,3,Food was mediocre at best. Staff seemed uninterested. Probably won't return.
1190,2024-12-31,37,Female,Japanese,South Jakarta,3,37,5,5,5,4,4.8,364521,1093563,Yes,Yes,E-Wallet,Lunch,Tuesday,0,19,5,Fresh ingredients and perfect seasoning. Staff went above and beyond. Definitely coming back!
1191,2025-04-09,43,Female,Vietnamese,Central Jakarta,5,7,3,5,3,4,3.8,464434,2322170,Yes,Yes,Credit Card,Late Night,Wednesday,0,8,4,Food was okay. Staff went above and beyond. Might give it another try.
1192,2024-09-08,45,Male,Korean,East Jakarta,3,36,5,5,5,5,5.0,167509,502527,Yes,Yes,Cash,Breakfast,Sunday,1,29,4,"Food was exceptional, especially the main course. Server was knowledgeable and helpful. Definitely coming back!"
1193,2024-01-31,55,Female,Indonesian,North Jakarta,1,43,5,5,5,5,5.0,247297,247297,Yes,Yes,E-Wallet,Dinner,Wednesday,0,24,4,Fresh ingredients and perfect seasoning. Friendly staff and quick service. Definitely coming back!
1194,2023-11-23,19,Female,Korean,North Jakarta,3,9,4,4,5,5,4.5,103587,310761,Yes,Yes,E-Wallet,Dinner,Thursday,0,23,3,"Amazing Korean cuisine, authentic flavors! Friendly staff and quick service. Definitely coming back!"
1195,2024-07-02,58,Female,Mexican,West Jakarta,1,37,3,4,3,4,3.5,415265,415265,Yes,Yes,QRIS,Breakfast,Tuesday,0,18,3,Food was okay. Friendly staff and quick service. Might give it another try.
1196,2025-06-15,34,Female,Korean,West Jakarta,8,43,2,1,3,1,1.8,96756,774048,No,No,Cash,Breakfast,Sunday,1,23,5,The Korean was disappointing. Staff seemed uninterested. Probably won't return.
1197,2025-02-01,33,Female,Vietnamese,West Jakarta,4,50,4,4,4,5,4.2,427337,1709348,Yes,Yes,E-Wallet,Lunch,Saturday,1,12,3,The Vietnamese food was absolutely delicious! Server was knowledgeable and helpful. Definitely coming back!
1198,2025-07-08,34,Female,Western,South Jakarta,7,26,1,2,2,2,1.8,309832,2168824,No,No,Debit Card,Breakfast,Tuesday,0,18,4,Overcooked and underseasoned dishes. Service was slow and inattentive. Probably won't return.
1199,2025-09-10,59,Male,Chinese,North Jakarta,5,6,5,4,5,5,4.8,303881,1519405,Yes,Yes,Credit Card,Dinner,Wednesday,0,24,5,Fresh ingredients and perfect seasoning. Friendly staff and quick service. Definitely coming back!
1200,2024-01-11,54,Male,Western,Central Jakarta,7,34,2,3,2,3,2.5,192013,1344091,No,No,E-Wallet,Breakfast,Thursday,0,30,3,Portions were too small for the price. Service was acceptable. Might give it another try.
1201,2025-07-17,38,Male,Thai,Tangerang,5,39,5,5,5,5,5.0,471929,2359645,Yes,Yes,Debit Card,Late Night,Thursday,0,14,5,Fresh ingredients and perfect seasoning. Great customer service experience. Definitely coming back!
1202,2024-05-03,42,Female,Japanese,Bekasi,6,42,4,5,3,3,3.8,115072,690432,Yes,Yes,QRIS,Lunch,Friday,0,6,5,"Amazing Japanese cuisine, authentic flavors! Staff went above and beyond. Might give it another try."
1203,2025-01-11,48,Female,Chinese,Tangerang,1,27,1,2,1,2,1.5,407966,407966,No,No,Credit Card,Late Night,Saturday,1,11,4,Food was mediocre at best. Server was rude and unprofessional. Probably won't return.
1204,2024-11-25,38,Male,Thai,West Jakarta,2,37,4,4,5,3,4.0,248696,497392,Yes,Yes,E-Wallet,Breakfast,Monday,0,24,5,The Thai food was absolutely delicious! Service was excellent and attentive. Definitely coming back!
1205,2024-08-23,59,Female,Indonesian,North Jakarta,5,16,2,2,2,3,2.2,193640,968200,No,No,QRIS,Late Night,Friday,0,20,4,Portions were too small for the price. Poor customer service. Might give it another try.
1206,2024-06-21,21,Female,Thai,North Jakarta,3,5,4,4,4,4,4.0,446501,1339503,Yes,Yes,E-Wallet,Breakfast,Friday,0,23,4,Best Thai I've had in a long time! Staff went above and beyond. Definitely coming back!
1207,2024-07-13,37,Female,Chinese,East Jakarta,1,32,2,3,3,3,2.8,249890,249890,No,No,Debit Card,Late Night,Saturday,1,15,5,Food was mediocre at best. Service was acceptable. Might give it another try.
1208,2024-07-08,36,Male,Japanese,Tangerang,6,43,3,3,3,5,3.5,404034,2424204,Yes,Yes,E-Wallet,Lunch,Monday,0,10,3,Food was okay. Service was acceptable. Might give it another try.
1209,2024-03-09,29,Male,Mexican,West Jakarta,8,32,5,5,5,5,5.0,260363,2082904,Yes,Yes,Debit Card,Breakfast,Saturday,1,17,3,Best Mexican I've had in a long time! Staff went above and beyond. Definitely coming back!
1210,2024-11-15,24,Male,Indonesian,North Jakarta,2,10,5,4,5,5,4.8,385239,770478,Yes,Yes,E-Wallet,Breakfast,Friday,0,8,4,The Indonesian food was absolutely delicious! Service was excellent and attentive. Definitely coming back!
1211,2024-01-30,55,Female,Korean,Depok,3,17,1,3,3,2,2.2,282830,848490,No,No,Credit Card,Late Night,Tuesday,0,9,5,Overcooked and underseasoned dishes. Service was acceptable. Might give it another try.
1212,2024-11-14,44,Female,Indonesian,Tangerang,2,14,1,1,1,3,1.5,181716,363432,No,No,Debit Card,Lunch,Thursday,0,18,4,Not authentic at all. Had to wait too long for everything. Probably won't return.
1213,2025-08-31,62,Female,Western,Central Jakarta,8,40,5,3,4,4,4.0,319513,2556104,Yes,Yes,Debit Card,Lunch,Sunday,1,8,5,Best Western I've had in a long time! Service was acceptable. Definitely coming back!
1214,2024-07-20,53,Male,Western,Bekasi,5,28,3,3,5,4,3.8,183412,917060,Yes,Yes,Cash,Dinner,Saturday,1,14,5,Food was okay. Service was acceptable. Might give it another try.
1215,2025-04-22,47,Female,Indonesian,East Jakarta,2,12,2,2,4,3,2.8,199666,399332,No,No,QRIS,Breakfast,Tuesday,0,19,4,Portions were too small for the price. Poor customer service. Might give it another try.
1216,2025-06-28,43,Male,Chinese,North Jakarta,3,36,2,2,4,4,3.0,248970,746910,No,Yes,Debit Card,Dinner,Saturday,1,27,3,The Chinese was disappointing. Poor customer service. Might give it another try.
1217,2025-06-25,59,Male,Japanese,Tangerang,4,57,2,2,3,3,2.5,151901,607604,No,No,Credit Card,Lunch,Wednesday,0,15,5,Not authentic at all. Server was rude and unprofessional. Might give it another try.
1218,2024-04-28,52,Male,Mexican,East Jakarta,6,59,3,2,2,4,2.8,463054,2778324,No,No,Credit Card,Breakfast,Sunday,1,27,4,Food was okay. Server was rude and unprofessional. Might give it another try.
1219,2024-02-23,46,Female,Western,North Jakarta,2,58,5,4,5,5,4.8,183375,366750,Yes,Yes,Cash,Late Night,Friday,0,6,5,Best Western I've had in a long time! Server was knowledgeable and helpful. Definitely coming back!
1220,2024-03-31,31,Female,Japanese,Depok,4,33,1,3,3,3,2.5,446179,1784716,No,No,Cash,Breakfast,Sunday,1,9,5,Food was mediocre at best. Service was acceptable. Might give it another try.
1221,2025-01-21,47,Female,Western,Tangerang,7,42,4,4,2,3,3.2,214889,1504223,No,Yes,E-Wallet,Late Night,Tuesday,0,8,4,Fresh ingredients and perfect seasoning. Friendly staff and quick service. Might give it another try.
1222,2025-05-16,46,Male,Mexican,Tangerang,4,7,3,3,3,3,3.0,249931,999724,No,Yes,Cash,Lunch,Friday,0,13,3,Food was okay. Service was acceptable. Might give it another try.
1223,2025-03-01,31,Male,Arabic,Depok,3,38,2,4,2,2,2.5,109102,327306,No,No,QRIS,Late Night,Saturday,1,10,5,Not authentic at all. Service was excellent and attentive. Might give it another try.
1224,2024-03-16,31,Male,Western,Central Jakarta,4,15,2,2,2,2,2.0,147053,588212,No,No,Debit Card,Breakfast,Saturday,1,7,5,Food was mediocre at best. Service was slow and inattentive. Probably won't return.
1225,2025-05-25,51,Female,Korean,Tangerang,7,12,1,3,3,3,2.5,402045,2814315,No,No,QRIS,Late Night,Sunday,1,8,3,Not authentic at all. Service was acceptable. Might give it another try.
1226,2024-11-03,53,Male,Mexican,East Jakarta,6,29,2,1,3,1,1.8,339948,2039688,No,No,Cash,Breakfast,Sunday,1,23,5,Overcooked and underseasoned dishes. Staff seemed uninterested. Probably won't return.
1227,2025-05-12,21,Female,Mexican,Tangerang,3,17,4,4,5,4,4.2,486237,1458711,Yes,Yes,Credit Card,Lunch,Monday,0,28,3,The Mexican food was absolutely delicious! Service was excellent and attentive. Definitely coming back!
1228,2025-05-16,47,Female,Indonesian,Central Jakarta,6,57,4,5,5,4,4.5,279394,1676364,Yes,Yes,Credit Card,Breakfast,Friday,0,18,4,Best Indonesian I've had in a long time! Service was excellent and attentive. Definitely coming back!
1229,2024-10-01,60,Female,Thai,North Jakarta,2,9,3,2,2,2,2.2,95372,190744,No,No,Credit Card,Dinner,Tuesday,0,5,4,Food was okay. Staff seemed uninterested. Might give it another try.
1230,2025-09-13,52,Female,Japanese,Tangerang,5,54,4,5,5,4,4.5,242562,1212810,Yes,Yes,QRIS,Late Night,Saturday,1,22,3,"Amazing Japanese cuisine, authentic flavors! Great customer service experience. Definitely coming back!"
1231,2024-12-24,36,Male,Thai,Tangerang,3,29,4,5,4,5,4.5,277252,831756,Yes,Yes,QRIS,Breakfast,Tuesday,0,20,5,Fresh ingredients and perfect seasoning. Staff went above and beyond. Definitely coming back!
1232,2025-02-14,61,Female,Arabic,South Jakarta,6,6,5,4,3,4,4.0,287782,1726692,Yes,Yes,Credit Card,Late Night,Friday,0,5,5,Fresh ingredients and perfect seasoning. Great customer service experience. Definitely coming back!
1233,2025-02-06,56,Male,Indonesian,Central Jakarta,2,13,5,5,5,5,5.0,323666,647332,Yes,Yes,QRIS,Late Night,Thursday,0,5,4,Fresh ingredients and perfect seasoning. Friendly staff and quick service. Definitely coming back!
1234,2025-07-31,23,Male,Arabic,Bekasi,3,9,5,5,5,5,5.0,111749,335247,Yes,Yes,E-Wallet,Dinner,Thursday,0,27,3,"Food was exceptional, especially the main course. Great customer service experience. Definitely coming back!"
1235,2025-02-08,60,Male,Korean,North Jakarta,7,43,2,2,4,4,3.0,467980,3275860,No,Yes,QRIS,Breakfast,Saturday,1,24,5,Food was mediocre at best. Had to wait too long for everything. Might give it another try.
1236,2024-02-26,55,Female,Indonesian,Tangerang,5,16,2,4,3,3,3.0,318554,1592770,No,Yes,QRIS,Breakfast,Monday,0,30,5,The Indonesian was disappointing. Great customer service experience. Might give it another try.
1237,2023-12-27,34,Female,Mexican,West Jakarta,2,57,5,4,4,4,4.2,486962,973924,Yes,Yes,Credit Card,Lunch,Wednesday,0,5,5,Best Mexican I've had in a long time! Great customer service experience. Definitely coming back!
1238,2024-09-26,27,Male,Indian,Depok,1,50,3,1,1,3,2.0,259347,259347,No,No,Debit Card,Late Night,Thursday,0,13,3,Food was okay. Had to wait too long for everything. Probably won't return.
1239,2024-06-16,47,Male,Chinese,West Jakarta,5,59,4,5,4,5,4.5,370353,1851765,Yes,Yes,Cash,Breakfast,Sunday,1,7,4,Best Chinese I've had in a long time! Service was excellent and attentive. Definitely coming back!
1240,2024-05-26,51,Male,Indonesian,North Jakarta,8,20,1,2,1,2,1.5,334292,2674336,No,No,Cash,Breakfast,Sunday,1,6,4,The Indonesian was disappointing. Poor customer service. Probably won't return.
1241,2023-12-19,53,Male,Japanese,South Jakarta,6,5,3,2,4,2,2.8,215142,1290852,No,No,Debit Card,Breakfast,Tuesday,0,28,3,Food was okay. Poor customer service. Might give it another try.
1242,2024-11-12,65,Female,Chinese,Depok,1,57,2,2,2,3,2.2,87161,87161,No,No,E-Wallet,Breakfast,Tuesday,0,5,4,Portions were too small for the price. Had to wait too long for everything. Might give it another try.
1243,2024-06-21,34,Male,Western,North Jakarta,6,49,3,5,3,5,4.0,323627,1941762,Yes,Yes,E-Wallet,Lunch,Friday,0,18,4,Food was okay. Great customer service experience. Definitely coming back!
1244,2024-10-03,26,Female,Mexican,Depok,2,31,3,3,3,1,2.5,298583,597166,No,No,Debit Card,Dinner,Thursday,0,30,5,Food was okay. Service was acceptable. Might give it another try.
1245,2023-12-19,23,Male,Japanese,Central Jakarta,5,26,1,2,3,3,2.2,370221,1851105,No,No,E-Wallet,Breakfast,Tuesday,0,19,4,Food was mediocre at best. Staff seemed uninterested. Might give it another try.
1246,2025-07-07,31,Female,Korean,North Jakarta,4,26,3,4,2,3,3.0,193135,772540,No,Yes,QRIS,Breakfast,Monday,0,28,4,Food was okay. Great customer service experience. Might give it another try.
1247,2024-01-03,46,Male,Arabic,East Jakarta,5,24,4,3,2,3,3.0,469536,2347680,No,Yes,Debit Card,Dinner,Wednesday,0,17,3,"Food was exceptional, especially the main course. Service was acceptable. Might give it another try."
1248,2025-07-31,52,Male,Indian,Bekasi,1,33,5,5,4,5,4.8,238799,238799,Yes,Yes,E-Wallet,Dinner,Thursday,0,7,4,Fresh ingredients and perfect seasoning. Server was knowledgeable and helpful. Definitely coming back!
1249,2025-07-25,43,Male,Chinese,West Jakarta,1,43,3,2,2,1,2.0,72284,72284,No,No,E-Wallet,Breakfast,Friday,0,26,5,Food was okay. Had to wait too long for everything. Probably won't return.
1250,2025-01-30,24,Male,Japanese,South Jakarta,2,34,4,5,5,4,4.5,124618,249236,Yes,Yes,Cash,Late Night,Thursday,0,6,5,Best Japanese I've had in a long time! Great customer service experience. Definitely coming back!
1251,2024-11-12,62,Male,Indonesian,Central Jakarta,7,50,3,4,4,5,4.0,93598,655186,Yes,Yes,Debit Card,Breakfast,Tuesday,0,26,3,Food was okay. Service was excellent and attentive. Definitely coming back!
1252,2024-10-11,29,Female,Indian,Bekasi,1,5,3,4,2,2,2.8,217513,217513,No,No,Credit Card,Lunch,Friday,0,28,3,Food was okay. Server was knowledgeable and helpful. Might give it another try.
1253,2024-12-17,40,Female,Korean,Bekasi,1,33,3,4,3,4,3.5,419195,419195,Yes,Yes,Debit Card,Late Night,Tuesday,0,24,5,Food was okay. Friendly staff and quick service. Might give it another try.
1254,2025-06-08,21,Female,Arabic,Bekasi,1,19,1,1,2,2,1.5,405225,405225,No,No,QRIS,Breakfast,Sunday,1,11,5,Food was mediocre at best. Had to wait too long for everything. Probably won't return.
1255,2025-08-23,55,Male,Italian,North Jakarta,6,13,1,2,1,3,1.8,370641,2223846,No,No,Cash,Dinner,Saturday,1,25,5,The Italian was disappointing. Service was slow and inattentive. Probably won't return.
1256,2024-10-01,24,Male,Vietnamese,Bekasi,3,39,4,3,4,5,4.0,347314,1041942,Yes,Yes,Cash,Breakfast,Tuesday,0,16,4,"Amazing Vietnamese cuisine, authentic flavors! Service was acceptable. Definitely coming back!"
1257,2025-06-21,22,Male,Italian,Tangerang,8,41,3,1,2,3,2.2,274643,2197144,No,No,QRIS,Breakfast,Saturday,1,22,4,Food was okay. Service was slow and inattentive. Might give it another try.
1258,2025-02-26,63,Female,Korean,North Jakarta,1,54,3,4,3,4,3.5,406630,406630,Yes,Yes,Debit Card,Lunch,Wednesday,0,23,4,Food was okay. Friendly staff and quick service. Might give it another try.
1259,2024-06-30,37,Female,Chinese,Central Jakarta,1,30,5,5,4,5,4.8,222014,222014,Yes,Yes,Credit Card,Dinner,Sunday,1,5,3,"Amazing Chinese cuisine, authentic flavors! Friendly staff and quick service. Definitely coming back!"
1260,2024-10-20,49,Male,Thai,Bekasi,5,13,4,5,4,5,4.5,331667,1658335,Yes,Yes,Cash,Breakfast,Sunday,1,25,3,"Amazing Thai cuisine, authentic flavors! Staff went above and beyond. Definitely coming back!"
1261,2024-02-26,60,Male,Chinese,East Jakarta,5,26,1,1,3,1,1.5,349535,1747675,No,No,Credit Card,Dinner,Monday,0,12,3,Not authentic at all. Service was slow and inattentive. Probably won't return.
1262,2023-12-23,58,Female,Western,North Jakarta,4,5,2,2,3,3,2.5,282821,1131284,No,No,Debit Card,Breakfast,Saturday,1,14,5,Food was mediocre at best. Server was rude and unprofessional. Might give it another try.
1263,2024-01-22,39,Female,Indian,Depok,6,59,2,2,4,4,3.0,361215,2167290,No,Yes,E-Wallet,Late Night,Monday,0,6,3,Overcooked and underseasoned dishes. Staff seemed uninterested. Might give it another try.
1264,2025-08-26,33,Female,Vietnamese,West Jakarta,1,49,3,3,3,4,3.2,147799,147799,No,Yes,Credit Card,Dinner,Tuesday,0,19,4,Food was okay. Service was acceptable. Might give it another try.
1265,2024-07-16,19,Male,Italian,Depok,2,10,3,3,5,5,4.0,53208,106416,Yes,Yes,Debit Card,Lunch,Tuesday,0,18,5,Food was okay. Service was acceptable. Definitely coming back!
1266,2025-04-13,28,Male,Vietnamese,West Jakarta,2,27,3,3,2,3,2.8,52241,104482,No,No,Cash,Breakfast,Sunday,1,18,3,Food was okay. Service was acceptable. Might give it another try.
1267,2024-11-10,25,Female,Chinese,Bekasi,6,40,3,3,2,3,2.8,443019,2658114,No,No,E-Wallet,Late Night,Sunday,1,10,5,Food was okay. Service was acceptable. Might give it another try.
1268,2024-03-13,62,Male,Thai,Central Jakarta,1,53,3,4,5,5,4.2,366603,366603,Yes,Yes,Debit Card,Late Night,Wednesday,0,24,3,Food was okay. Service was excellent and attentive. Definitely coming back!
1269,2024-05-07,50,Female,Indonesian,North Jakarta,6,24,3,1,3,1,2.0,138144,828864,No,No,E-Wallet,Breakfast,Tuesday,0,6,3,Food was okay. Staff seemed uninterested. Probably won't return.
1270,2024-09-23,53,Male,Arabic,North Jakarta,3,45,2,4,2,2,2.5,182100,546300,No,No,Credit Card,Late Night,Monday,0,13,5,Overcooked and underseasoned dishes. Server was knowledgeable and helpful. Might give it another try.
1271,2024-09-24,31,Male,Western,South Jakarta,2,31,5,5,5,3,4.5,417578,835156,Yes,Yes,Credit Card,Lunch,Tuesday,0,6,5,"Amazing Western cuisine, authentic flavors! Service was excellent and attentive. Definitely coming back!"
1272,2024-11-24,31,Male,Mexican,West Jakarta,4,59,2,4,3,3,3.0,238311,953244,No,Yes,Debit Card,Dinner,Sunday,1,27,3,The Mexican was disappointing. Friendly staff and quick service. Might give it another try.
1273,2024-03-03,20,Male,Western,South Jakarta,7,26,2,2,2,1,1.8,51513,360591,No,No,Credit Card,Lunch,Sunday,1,19,4,Overcooked and underseasoned dishes. Server was rude and unprofessional. Probably won't return.
1274,2024-08-06,47,Female,Thai,South Jakarta,4,13,3,1,3,1,2.0,363636,1454544,No,No,Credit Card,Breakfast,Tuesday,0,20,4,Food was okay. Poor customer service. Probably won't return.
1275,2024-06-01,42,Male,Indonesian,East Jakarta,2,55,2,1,3,3,2.2,480533,961066,No,No,Cash,Late Night,Saturday,1,17,3,The Indonesian was disappointing. Server was rude and unprofessional. Might give it another try.
1276,2024-09-01,27,Male,Chinese,South Jakarta,7,36,3,1,2,2,2.0,342122,2394854,No,No,Cash,Late Night,Sunday,1,19,3,Food was okay. Poor customer service. Probably won't return.
1277,2024-07-12,42,Male,Thai,West Jakarta,2,41,5,5,4,5,4.8,354723,709446,Yes,Yes,Cash,Breakfast,Friday,0,19,4,Best Thai I've had in a long time! Server was knowledgeable and helpful. Definitely coming back!
1278,2025-01-18,43,Male,Vietnamese,North Jakarta,4,50,4,3,3,2,3.0,208492,833968,No,Yes,QRIS,Lunch,Saturday,1,19,3,"Food was exceptional, especially the main course. Service was acceptable. Might give it another try."
1279,2025-06-06,26,Male,Thai,West Jakarta,7,58,1,2,1,2,1.5,163478,1144346,No,No,E-Wallet,Dinner,Friday,0,13,5,Food was mediocre at best. Had to wait too long for everything. Probably won't return.
1280,2025-02-23,27,Male,Vietnamese,Central Jakarta,8,43,3,3,2,1,2.2,385266,3082128,No,No,Debit Card,Dinner,Sunday,1,27,3,Food was okay. Service was acceptable. Might give it another try.
1281,2023-12-26,60,Female,Mexican,East Jakarta,4,40,3,3,5,4,3.8,291661,1166644,Yes,Yes,Debit Card,Dinner,Tuesday,0,26,3,Food was okay. Service was acceptable. Might give it another try.
1282,2024-01-16,41,Male,Chinese,East Jakarta,5,17,3,1,1,1,1.5,420360,2101800,No,No,Cash,Late Night,Tuesday,0,17,3,Food was okay. Server was rude and unprofessional. Probably won't return.
1283,2025-03-17,41,Female,Indian,Depok,7,49,4,4,4,4,4.0,357666,2503662,Yes,Yes,Cash,Dinner,Monday,0,12,4,Best Indian I've had in a long time! Friendly staff and quick service. Definitely coming back!
1284,2024-06-02,41,Female,Mexican,Tangerang,7,51,4,5,4,5,4.5,116308,814156,Yes,Yes,Credit Card,Dinner,Sunday,1,16,3,"Amazing Mexican cuisine, authentic flavors! Server was knowledgeable and helpful. Definitely coming back!"
1285,2025-04-20,52,Male,Arabic,Bekasi,5,37,2,1,2,3,2.0,124761,623805,No,No,Cash,Late Night,Sunday,1,17,4,Overcooked and underseasoned dishes. Server was rude and unprofessional. Probably won't return.
1286,2025-03-01,46,Male,Japanese,East Jakarta,1,34,3,3,4,5,3.8,358544,358544,Yes,Yes,Credit Card,Dinner,Saturday,1,10,4,Food was okay. Service was acceptable. Might give it another try.
